sample_id,sample_cluster,task,anchor,strategy,lag,attention_error,delta_nll,x_bin,record_type,x_mean,y_mean,y_sd,n_rows,n_samples,ci_low,ci_high
gov_report:4,gov_report::gov_report:4,gov_report,0.0,snapkv,57.0,0.569972092906634,2.237317692617932,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,snapkv,58.0,0.7790460685888926,3.6855312234029576,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,snapkv,59.0,0.6356188406546911,0.11457829095602534,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,snapkv,60.0,0.6711334561308225,1.4687775594181325,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,snapkv,61.0,0.5176949743181467,-0.1381567554475538,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,snapkv,62.0,0.4028947614133358,1.3966446282246494,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,snapkv,63.0,0.40970448901255924,0.21323811134413262,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,snapkv,64.0,0.43796646905442077,0.5375612878255467,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,1.0,0.28783190126220387,0.22075755048430779,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,2.0,0.3718273962537448,6.3072496273594965,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,3.0,0.5211623981595039,0.025127194374999107,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,4.0,0.5307691395282745,0.5531578972496902,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,5.0,0.5846858837952217,2.3839689806954425,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,6.0,0.4259277967115243,0.0839789175065846,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,7.0,0.4959269389510155,0.34719974089803074,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,8.0,0.630285469815135,0.08870854924345295,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,9.0,0.5862482786178589,0.5029427084239906,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,10.0,0.39126795654495555,0.13254040735089845,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,11.0,0.5267705464114746,0.4169507701802502,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,12.0,0.5413648411631584,1.1589016648809043,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,13.0,0.4818196265647809,0.9624101551197519,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,14.0,0.5548518020659685,1.367726715236639,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,15.0,0.575098056346178,1.6326068164697034,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,16.0,0.4818292198081811,1.036754375803909,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,17.0,0.4286535494029522,0.24491464492732362,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,18.0,0.5044550690799952,0.008297394503379962,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,19.0,0.5219920128583908,0.0020265194812054688,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,20.0,0.46379922206203145,-0.2554149697948773,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,21.0,0.3635825651387374,2.077648038240536,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,22.0,0.44167914241552353,0.04550180106794599,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,23.0,0.45153236761689186,1.3999054721215423,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,24.0,0.5875740417589744,1.7177902707364723,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,25.0,0.48097584148248035,-0.0844257391120351,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,26.0,0.461652555813392,0.6319790273015435,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,27.0,0.46771590784192085,1.4129539788580487,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,28.0,0.5212071891874075,0.5192596661798454,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,29.0,0.43158863795300323,1.2857238720049544,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,30.0,0.5163067771742741,2.2970890547914813,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,31.0,0.523323696727554,0.5427296395604841,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,32.0,0.47765245971580345,1.2348844117275632,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,33.0,0.40920219632486504,0.022659073210515857,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,34.0,0.5444107254346212,4.977493751172965,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,35.0,0.5150168736775717,0.9258722817455514,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,36.0,0.4885085051258405,2.7680034942418317,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,37.0,0.5754504079620043,0.0014195277899133885,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,38.0,0.4744902004798253,4.33485062204095,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,39.0,0.5743117543558279,0.40835761669747583,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,40.0,0.5598285223046938,1.2998894873454567,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,41.0,0.4703035739560922,6.835475295506704,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,42.0,0.5480179687341055,0.6022437394836118,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,43.0,0.6093907561153173,2.7876324382911193,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,44.0,0.778159045924743,10.52111100393185,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,45.0,0.8535701781511307,0.13719707372235135,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,46.0,0.712758424381415,3.7903965740515737,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,47.0,0.7439098519583544,2.0631530747757587,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,48.0,0.6066350744416317,8.361980117870171,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,49.0,0.8277551134427389,5.2062924256082646,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,50.0,0.4326702853043874,0.14666301726610698,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,51.0,0.5994440199186405,0.9459023327059768,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,52.0,0.4821888506412506,0.5825016018171247,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,53.0,0.6536886096000671,0.18759026519735755,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,54.0,0.7710826930900415,0.006647993087732118,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,55.0,0.6125807575881481,0.03015155341035225,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,56.0,0.48373912399013835,2.6685690123449,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,57.0,0.4780573559304078,2.4454490059419065,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,58.0,0.3851594887673855,0.3847268468007847,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,59.0,0.5101235819359621,0.4327292285132458,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,60.0,0.4441450449327628,1.0939263326114919,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,61.0,0.4657789872338374,-0.3233582811357252,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,62.0,0.505279948314031,1.2617940070011997,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,63.0,0.4093956643094619,0.302687546816621,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,0.0,v_ridge_leverage,64.0,0.40177700482308865,0.23508413667007488,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,1.0,0.17692767021556696,0.00375108566933946,"(0.127, 0.192]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,2.0,0.2932394153128068,0.00010771356092931228,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,3.0,0.22716055686275163,8.708167570148362e-06,"(0.192, 0.266]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,4.0,0.20341014862060547,0.1648837257693927,"(0.192, 0.266]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,5.0,0.2832429272433122,0.6842919534169276,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,6.0,0.20243594671289125,0.008773299748060737,"(0.192, 0.266]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,7.0,0.1683189980685711,0.012516795716589257,"(0.127, 0.192]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,8.0,0.32972891069948673,0.029399240901724966,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,9.0,0.31418582797050476,-0.008144027652875252,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,10.0,0.29166261727611226,-0.09147949004126232,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,11.0,0.26304980864127475,0.006891897401864355,"(0.192, 0.266]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,12.0,0.32147371644775075,1.674018119548986,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,13.0,0.28948397437731427,0.16331461769243916,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,14.0,0.34285688400268555,3.565894558636696,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,15.0,0.3010890216877063,0.2701748247449629,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,16.0,0.27441901185860235,-0.02866038616977562,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,17.0,0.27911713781456154,-0.012390897982559324,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,18.0,0.2644272819161415,0.13648774040216693,"(0.192, 0.266]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,19.0,0.32537617286046344,0.012487909377096429,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,20.0,0.34881792838374776,0.9282367534428815,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,21.0,0.37453044205904007,-6.414746261640403e-05,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,22.0,0.26244837418198586,0.026519508732281594,"(0.192, 0.266]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,23.0,0.3541541285812855,0.04119502771370165,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,24.0,0.3848330943534772,-0.38663332430577313,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,25.0,0.30725649123390514,-0.10063573745609489,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,26.0,0.30945727229118347,-0.2361277310869525,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,27.0,0.23491454062362513,0.2976203886161315,"(0.192, 0.266]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,28.0,0.3016117326915264,0.1160912438000139,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,29.0,0.40807805210351944,0.00012329505858943435,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,30.0,0.3945495480050643,0.2830083995177297,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,31.0,0.31373325859506923,0.06121581951243016,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,32.0,0.3586890424291293,0.2579545453317955,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,33.0,0.2741635739803314,0.02815308920107995,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,34.0,0.3645353838801384,0.00035333480700217024,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,35.0,0.37553927054007846,0.0016675690846241764,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,36.0,0.39245059962073964,0.15019006693553294,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,37.0,0.3729851171374321,0.0009237874929368672,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,38.0,0.4285760521888733,6.80556452934411e-05,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,39.0,0.41447070861856145,-0.043580479961573104,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,40.0,0.36950985590616864,-0.026275367676195316,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,41.0,0.3857332319021225,0.28161458311513954,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,42.0,0.3157518630226453,0.012292100326757094,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,43.0,0.45361865932742756,0.005293159859185437,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,44.0,0.3654748188952605,0.09828161420290726,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,45.0,0.3615059976776441,-0.24813727903382699,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,46.0,0.32610557476679486,0.17220560329941748,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,47.0,0.40650191841026145,0.030183038321290212,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,48.0,0.3510679515699546,0.00875434158518118,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,49.0,0.43835426525523263,0.10640409961547803,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,50.0,0.35358603733281296,0.43933467444073315,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,51.0,0.5393422233561674,1.1098529618779267,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,52.0,0.3427360871185859,-0.2041273311768066,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,53.0,0.5432032284637293,1.3369572213250756,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,54.0,0.3720419630408287,1.3669307251268066,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,55.0,0.40388835531969863,0.3091052932659082,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,56.0,0.4851716297368209,3.1402791863556168,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,57.0,0.41354012737671536,0.04286937013204195,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,58.0,0.2704966602226098,0.2175384126223534,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,59.0,0.34976447994510335,0.09318367929513727,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,60.0,0.32110391681392986,0.4983835559907206,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,61.0,0.288331205646197,0.0005415195373501547,"(0.266, 0.37]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,62.0,0.397014311204354,-0.3343896136366382,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,63.0,0.38903484617670375,0.022936991520481342,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,attention_weighted_v_ridge_leverage,64.0,0.37220412492752075,0.44781584599452273,"(0.37, 0.959]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,1.0,0.11103672875712316,-0.0017556533510081351,"(0.012199999999999999, 0.127]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,2.0,0.15050485264509916,3.298774309712371e-06,"(0.127, 0.192]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,3.0,0.16279205307364464,1.1980805538769346e-06,"(0.127, 0.192]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,4.0,0.08539037872105837,0.057681076652876584,"(0.012199999999999999, 0.127]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,5.0,0.12182626159240802,0.14811407980547742,"(0.012199999999999999, 0.127]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,6.0,0.11637572261194389,0.0025831003431058264,"(0.012199999999999999, 0.127]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,7.0,0.08375823808213075,-0.05119156924694224,"(0.012199999999999999, 0.127]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,8.0,0.09038298825422923,-0.006864597508652537,"(0.012199999999999999, 0.127]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,9.0,0.10227081303795178,-0.04341450995458729,"(0.012199999999999999, 0.127]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,10.0,0.14335839667667946,-0.006566739171272928,"(0.127, 0.192]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,11.0,0.13262897233168283,-0.001242095150892908,"(0.127, 0.192]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,12.0,0.08214004493008058,-0.04192658784466019,"(0.012199999999999999, 0.127]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,13.0,0.07604280735055606,-0.017451607168705863,"(0.012199999999999999, 0.127]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,14.0,0.10234001651406288,0.17676855584815243,"(0.012199999999999999, 0.127]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,15.0,0.11018574548264344,0.06247135356118605,"(0.012199999999999999, 0.127]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,16.0,0.11076717916876078,-0.18485394057117333,"(0.012199999999999999, 0.127]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,17.0,0.11616017979880174,0.0020159954197787044,"(0.012199999999999999, 0.127]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,18.0,0.1299434651931127,-0.0168397544575285,"(0.127, 0.192]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,19.0,0.11546261546512444,-0.0008352290908710813,"(0.012199999999999999, 0.127]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,20.0,0.0977143906056881,-0.008235960504414663,"(0.012199999999999999, 0.127]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,21.0,0.16547849339743456,0.00011034859831937638,"(0.127, 0.192]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,22.0,0.11330180801451206,-0.006166605578936668,"(0.012199999999999999, 0.127]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,23.0,0.13166828639805317,-0.002317876371517258,"(0.127, 0.192]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,24.0,0.1172761054088672,0.021010440905332217,"(0.012199999999999999, 0.127]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,25.0,0.19732710346579552,0.4916443523990992,"(0.192, 0.266]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,26.0,0.23995074008901915,-0.17656524169657928,"(0.192, 0.266]",raw,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,16.0,future_attention_oracle,27.0,0.1963506480678916,0.13179379974703664,"(0.192, 0.266]",raw,,,,,,,
