sample_id,task,anchor,layer,history_id,candidate_id,candidate_source,residual_log_log_slope,relative_error_log_log_slope
gov_report:85,gov_report,64,26,H3,selector_01_aov,aov,1.9990705977915144,0.99987611420162
gov_report:85,gov_report,64,26,H1,selector_02_aor,aor,1.988661566463424,0.9890198794639118
gov_report:85,gov_report,64,26,H2,selector_02_aor,aor,2.0010570903673326,1.0014905274486738
gov_report:85,gov_report,64,26,H3,selector_02_aor,aor,1.9823340797631708,0.9831924568073223
gov_report:85,gov_report,64,26,H1,selector_03_v_ridge,v_ridge,2.0040534048592336,1.0066311003847712
gov_report:85,gov_report,64,26,H2,selector_03_v_ridge,v_ridge,2.003885757716125,1.0057108201777145
gov_report:85,gov_report,64,26,H3,selector_03_v_ridge,v_ridge,1.996987250124823,0.998671169897056
gov_report:85,gov_report,64,26,H1,selector_04_snapkv,snapkv,1.9943512745490597,0.9943836146397016
gov_report:85,gov_report,64,26,H2,selector_04_snapkv,snapkv,1.987400703980047,0.9874001560296888
gov_report:85,gov_report,64,26,H3,selector_04_snapkv,snapkv,1.98860354108019,0.9885426788629286
gov_report:85,gov_report,64,26,H1,selector_05_old_stale_core,old_stale_core,2.0006976585861076,1.0019328175612916
gov_report:85,gov_report,64,26,H2,selector_05_old_stale_core,old_stale_core,1.9992851833196368,0.9997280770807746
gov_report:85,gov_report,64,26,H3,selector_05_old_stale_core,old_stale_core,1.9926213434306068,0.9928848852104859
gov_report:85,gov_report,64,26,H1,selector_06_fresh_core,fresh_core,1.9981250742921073,0.9996613595005844
gov_report:85,gov_report,64,26,H2,selector_06_fresh_core,fresh_core,1.9983610255882889,0.9990224041380829
gov_report:85,gov_report,64,26,H3,selector_06_fresh_core,fresh_core,1.9892250498524846,0.9900331203535354
gov_report:85,gov_report,64,26,H1,selector_07_random_reference,random_reference,2.000597699528609,1.0021772169157552
gov_report:85,gov_report,64,26,H2,selector_07_random_reference,random_reference,2.000322457323177,1.0011883912519868
gov_report:85,gov_report,64,26,H3,selector_07_random_reference,random_reference,1.9921816775816807,0.9931265531515105
synthetic_niah_84,niah_single_1,48,0,H1,selector_00_attention_only,attention_only,1.9703790652127007,0.9545663534896326
synthetic_niah_84,niah_single_1,48,0,H2,selector_00_attention_only,attention_only,1.9703790652127007,0.9545663534896326
synthetic_niah_84,niah_single_1,48,0,H3,selector_00_attention_only,attention_only,1.9950964143068475,0.9798945301278704
synthetic_niah_84,niah_single_1,48,0,H1,selector_01_aov,aov,1.9648010999806012,0.9480843075291085
synthetic_niah_84,niah_single_1,48,0,H2,selector_01_aov,aov,1.9648010999806012,0.9480843075291085
synthetic_niah_84,niah_single_1,48,0,H3,selector_01_aov,aov,1.933692697182447,0.9178846567656174
synthetic_niah_84,niah_single_1,48,0,H1,selector_02_aor,aor,1.97501702805928,0.9582246627332305
synthetic_niah_84,niah_single_1,48,0,H2,selector_02_aor,aor,1.97501702805928,0.9582246627332305
synthetic_niah_84,niah_single_1,48,0,H3,selector_02_aor,aor,1.9467210999341242,0.9307071227548932
synthetic_niah_84,niah_single_1,48,0,H1,selector_03_v_ridge,v_ridge,1.9748188765723593,0.9555343439915975
synthetic_niah_84,niah_single_1,48,0,H2,selector_03_v_ridge,v_ridge,1.9748188765723593,0.9555343439915975
synthetic_niah_84,niah_single_1,48,0,H3,selector_03_v_ridge,v_ridge,1.9934135905584842,0.9742219035893448
synthetic_niah_84,niah_single_1,48,0,H1,selector_04_snapkv,snapkv,1.945484787462039,0.9292366815299243
synthetic_niah_84,niah_single_1,48,0,H2,selector_04_snapkv,snapkv,1.945484787462039,0.9292366815299243
synthetic_niah_84,niah_single_1,48,0,H3,selector_04_snapkv,snapkv,1.9550178717808409,0.9392207005314158
synthetic_niah_84,niah_single_1,48,0,H1,selector_05_old_stale_core,old_stale_core,1.9655172755222796,0.9497371865881006
synthetic_niah_84,niah_single_1,48,0,H2,selector_05_old_stale_core,old_stale_core,1.9655172755222796,0.9497371865881006
synthetic_niah_84,niah_single_1,48,0,H3,selector_05_old_stale_core,old_stale_core,1.9819211850832832,0.9661870250631399
synthetic_niah_84,niah_single_1,48,0,H1,selector_06_fresh_core,fresh_core,1.957871781909787,0.9415506942093178
synthetic_niah_84,niah_single_1,48,0,H2,selector_06_fresh_core,fresh_core,1.957871781909787,0.9415506942093178
synthetic_niah_84,niah_single_1,48,0,H3,selector_06_fresh_core,fresh_core,2.000495958798842,0.9846999970881447
synthetic_niah_84,niah_single_1,48,0,H1,selector_07_random_reference,random_reference,1.9834707863438807,0.9687544979933073
synthetic_niah_84,niah_single_1,48,0,H2,selector_07_random_reference,random_reference,1.9834707863438807,0.9687544979933073
synthetic_niah_84,niah_single_1,48,0,H3,selector_07_random_reference,random_reference,1.9856219698788922,0.9712565173568954
synthetic_niah_84,niah_single_1,48,14,H1,selector_00_attention_only,attention_only,1.3739412879376973,0.3742591831779276
synthetic_niah_84,niah_single_1,48,14,H2,selector_00_attention_only,attention_only,1.4494087493114185,0.45001192847138755
synthetic_niah_84,niah_single_1,48,14,H3,selector_00_attention_only,attention_only,1.4159484538608493,0.4169147418083539
synthetic_niah_84,niah_single_1,48,14,H1,selector_01_aov,aov,1.3020384640681415,0.3024042691748753
synthetic_niah_84,niah_single_1,48,14,H2,selector_01_aov,aov,1.5313516012895374,0.5323694911938281
synthetic_niah_84,niah_single_1,48,14,H3,selector_01_aov,aov,1.4137410621673314,0.4148589474540791
synthetic_niah_84,niah_single_1,48,14,H1,selector_02_aor,aor,1.4564039823957682,0.4572076493089579
synthetic_niah_84,niah_single_1,48,14,H2,selector_02_aor,aor,1.557183042076252,0.5581181056640837
synthetic_niah_84,niah_single_1,48,14,H3,selector_02_aor,aor,1.4869199574690894,0.48804441846880053
synthetic_niah_84,niah_single_1,48,14,H1,selector_03_v_ridge,v_ridge,1.9379725601322253,0.9395876438280075
synthetic_niah_84,niah_single_1,48,14,H2,selector_03_v_ridge,v_ridge,1.9196263102590259,0.920697428412431
synthetic_niah_84,niah_single_1,48,14,H3,selector_03_v_ridge,v_ridge,1.9416541042959952,0.9419299724549368
synthetic_niah_84,niah_single_1,48,14,H1,selector_04_snapkv,snapkv,1.9791257678057306,0.9807063681203234
synthetic_niah_84,niah_single_1,48,14,H2,selector_04_snapkv,snapkv,1.9944750133188172,0.9944540677378436
synthetic_niah_84,niah_single_1,48,14,H3,selector_04_snapkv,snapkv,1.9785556465642542,0.9763920003392544
synthetic_niah_84,niah_single_1,48,14,H1,selector_05_old_stale_core,old_stale_core,2.01329694212733,1.0014209507060294
synthetic_niah_84,niah_single_1,48,14,H2,selector_05_old_stale_core,old_stale_core,2.0200336420579084,1.0085343397035476
synthetic_niah_84,niah_single_1,48,14,H3,selector_05_old_stale_core,old_stale_core,2.0088054507323445,0.9875649505512695
synthetic_niah_84,niah_single_1,48,14,H1,selector_06_fresh_core,fresh_core,1.9730519270886298,0.977508274638046
synthetic_niah_84,niah_single_1,48,14,H2,selector_06_fresh_core,fresh_core,1.9906686486914988,0.9937961040275882
synthetic_niah_84,niah_single_1,48,14,H3,selector_06_fresh_core,fresh_core,1.9798606775451804,0.980613529929498
synthetic_niah_84,niah_single_1,48,14,H1,selector_07_random_reference,random_reference,2.006607885604123,0.9929113181279154
synthetic_niah_84,niah_single_1,48,14,H2,selector_07_random_reference,random_reference,2.016164331979229,1.002180921116391
synthetic_niah_84,niah_single_1,48,14,H3,selector_07_random_reference,random_reference,2.001468981029578,0.9812207368554691
synthetic_niah_84,niah_single_1,48,26,H1,selector_00_attention_only,attention_only,1.9706681066457954,0.9675549456362095
synthetic_niah_84,niah_single_1,48,26,H2,selector_00_attention_only,attention_only,2.0487165571587767,1.0461437001230198
synthetic_niah_84,niah_single_1,48,26,H3,selector_00_attention_only,attention_only,2.0812575767826837,1.0794032495426882
synthetic_niah_84,niah_single_1,48,26,H1,selector_01_aov,aov,1.9249798812507544,0.9227703517261556
synthetic_niah_84,niah_single_1,48,26,H2,selector_01_aov,aov,1.8983984004443677,0.8965684052743488
synthetic_niah_84,niah_single_1,48,26,H3,selector_01_aov,aov,1.9548249469596342,0.9534275681199019
synthetic_niah_84,niah_single_1,48,26,H1,selector_02_aor,aor,1.9146005988790846,0.9124018215974963
synthetic_niah_84,niah_single_1,48,26,H2,selector_02_aor,aor,1.968336651900931,0.9664840634093287
synthetic_niah_84,niah_single_1,48,26,H3,selector_02_aor,aor,2.022297887698749,1.0208779900313985
synthetic_niah_84,niah_single_1,48,26,H1,selector_03_v_ridge,v_ridge,1.9845378055162313,0.9823179309099044
synthetic_niah_84,niah_single_1,48,26,H2,selector_03_v_ridge,v_ridge,2.010112249696201,1.0083996226643208
synthetic_niah_84,niah_single_1,48,26,H3,selector_03_v_ridge,v_ridge,2.009796093785312,1.0079077890022938
synthetic_niah_84,niah_single_1,48,26,H1,selector_04_snapkv,snapkv,1.9698399560448974,0.9657459027994164
synthetic_niah_84,niah_single_1,48,26,H2,selector_04_snapkv,snapkv,1.9929070034438165,0.9890129769531227
synthetic_niah_84,niah_single_1,48,26,H3,selector_04_snapkv,snapkv,1.9863349230114145,0.9820341549523725
synthetic_niah_84,niah_single_1,48,26,H1,selector_05_old_stale_core,old_stale_core,1.9971859680982278,1.0028535604099482
synthetic_niah_84,niah_single_1,48,26,H2,selector_05_old_stale_core,old_stale_core,1.999891241032247,1.0065463407238013
synthetic_niah_84,niah_single_1,48,26,H3,selector_05_old_stale_core,old_stale_core,2.0005417833641124,1.0015620531367915
synthetic_niah_84,niah_single_1,48,26,H1,selector_06_fresh_core,fresh_core,1.940665507526683,0.937646358997623
synthetic_niah_84,niah_single_1,48,26,H2,selector_06_fresh_core,fresh_core,1.996687612380209,0.99426129243653
synthetic_niah_84,niah_single_1,48,26,H3,selector_06_fresh_core,fresh_core,1.9661850030234906,0.9643536578510598
synthetic_niah_84,niah_single_1,48,26,H1,selector_07_random_reference,random_reference,2.0001418274492977,1.005294970757215
synthetic_niah_84,niah_single_1,48,26,H2,selector_07_random_reference,random_reference,2.0002160014017054,1.0065869761534858
synthetic_niah_84,niah_single_1,48,26,H3,selector_07_random_reference,random_reference,1.9961748710235456,0.9967029974769234
synthetic_niah_84,niah_single_1,64,0,H1,selector_00_attention_only,attention_only,1.9687564308015002,0.9622356617011161
synthetic_niah_84,niah_single_1,64,0,H2,selector_00_attention_only,attention_only,1.9687564308015002,0.9622356617011161
synthetic_niah_84,niah_single_1,64,0,H3,selector_00_attention_only,attention_only,2.0021233776686698,0.9944919198783586
synthetic_niah_84,niah_single_1,64,0,H1,selector_01_aov,aov,1.974005578556876,0.9674268965791328
synthetic_niah_84,niah_single_1,64,0,H2,selector_01_aov,aov,1.974005578556876,0.9674268965791328
synthetic_niah_84,niah_single_1,64,0,H3,selector_01_aov,aov,1.9886239107724017,0.9808166509806636
synthetic_niah_84,niah_single_1,64,0,H1,selector_02_aor,aor,1.9770851845436603,0.9706811460474403
synthetic_niah_84,niah_single_1,64,0,H2,selector_02_aor,aor,1.9770851845436603,0.9706811460474403
synthetic_niah_84,niah_single_1,64,0,H3,selector_02_aor,aor,1.9880801885150263,0.9804494506030794
synthetic_niah_84,niah_single_1,64,0,H1,selector_03_v_ridge,v_ridge,1.9690876218767022,0.9623083872611904
synthetic_niah_84,niah_single_1,64,0,H2,selector_03_v_ridge,v_ridge,1.9690876218767022,0.9623083872611904
synthetic_niah_84,niah_single_1,64,0,H3,selector_03_v_ridge,v_ridge,1.9868308752206985,0.9786166651530781
synthetic_niah_84,niah_single_1,64,0,H1,selector_04_snapkv,snapkv,1.9797617136254055,0.9738445655938769
synthetic_niah_84,niah_single_1,64,0,H2,selector_04_snapkv,snapkv,1.9797617136254055,0.9738445655938769
synthetic_niah_84,niah_single_1,64,0,H3,selector_04_snapkv,snapkv,1.9930887701594666,0.985820824042039
synthetic_niah_84,niah_single_1,64,0,H1,selector_05_old_stale_core,old_stale_core,1.9688649449239066,0.9581362627041093
synthetic_niah_84,niah_single_1,64,0,H2,selector_05_old_stale_core,old_stale_core,1.9688649449239066,0.9581362627041093
synthetic_niah_84,niah_single_1,64,0,H3,selector_05_old_stale_core,old_stale_core,1.9829702696018483,0.967136833641617
synthetic_niah_84,niah_single_1,64,0,H1,selector_06_fresh_core,fresh_core,1.9735964101601584,0.967242547052571
synthetic_niah_84,niah_single_1,64,0,H2,selector_06_fresh_core,fresh_core,1.9735964101601584,0.967242547052571
synthetic_niah_84,niah_single_1,64,0,H3,selector_06_fresh_core,fresh_core,1.994668958797286,0.9871849466989874
synthetic_niah_84,niah_single_1,64,0,H1,selector_07_random_reference,random_reference,1.9577846862206958,0.9466538868448884
synthetic_niah_84,niah_single_1,64,0,H2,selector_07_random_reference,random_reference,1.9577846862206958,0.9466538868448884
synthetic_niah_84,niah_single_1,64,0,H3,selector_07_random_reference,random_reference,1.9803292625208866,0.9618974984503434
synthetic_niah_84,niah_single_1,64,14,H1,selector_00_attention_only,attention_only,0.5822924871696376,-0.4173117904878865
synthetic_niah_84,niah_single_1,64,14,H2,selector_00_attention_only,attention_only,0.5198881974114714,-0.47905842232857393
synthetic_niah_84,niah_single_1,64,14,H3,selector_00_attention_only,attention_only,0.5797673191465581,-0.4199575297394375
synthetic_niah_84,niah_single_1,64,14,H1,selector_01_aov,aov,0.12140648288857916,-0.8774088148634552
synthetic_niah_84,niah_single_1,64,14,H2,selector_01_aov,aov,0.17437688106753677,-0.8246392732337571
synthetic_niah_84,niah_single_1,64,14,H3,selector_01_aov,aov,0.0737641114881054,-0.9258743362634627
synthetic_niah_84,niah_single_1,64,14,H1,selector_02_aor,aor,-0.008739845922527675,-1.0093402609681161
synthetic_niah_84,niah_single_1,64,14,H2,selector_02_aor,aor,0.10108514655796615,-0.8971976198104892
synthetic_niah_84,niah_single_1,64,14,H3,selector_02_aor,aor,0.009325193483202097,-0.9893252591656791
synthetic_niah_84,niah_single_1,64,14,H1,selector_03_v_ridge,v_ridge,0.4885033725011638,-0.5116808848777729
synthetic_niah_84,niah_single_1,64,14,H2,selector_03_v_ridge,v_ridge,0.47960089668622224,-0.5189834270823893
synthetic_niah_84,niah_single_1,64,14,H3,selector_03_v_ridge,v_ridge,0.4774282938701106,-0.5231583262728442
synthetic_niah_84,niah_single_1,64,14,H1,selector_04_snapkv,snapkv,0.7489358294161993,-0.2515703073260216
synthetic_niah_84,niah_single_1,64,14,H2,selector_04_snapkv,snapkv,0.7126688254741277,-0.28654139554765895
synthetic_niah_84,niah_single_1,64,14,H3,selector_04_snapkv,snapkv,0.7663362999733765,-0.2342065070617123
synthetic_niah_84,niah_single_1,64,14,H1,selector_05_old_stale_core,old_stale_core,1.9346511456233215,0.9326198382765006
synthetic_niah_84,niah_single_1,64,14,H2,selector_05_old_stale_core,old_stale_core,1.7649295322633498,0.7632568634542178
synthetic_niah_84,niah_single_1,64,14,H3,selector_05_old_stale_core,old_stale_core,1.900933099490567,0.8985532559547704
synthetic_niah_84,niah_single_1,64,14,H1,selector_06_fresh_core,fresh_core,0.5267507723436696,-0.47335174109554273
synthetic_niah_84,niah_single_1,64,14,H2,selector_06_fresh_core,fresh_core,0.5171543894326811,-0.4815842356948205
synthetic_niah_84,niah_single_1,64,14,H3,selector_06_fresh_core,fresh_core,0.5705293181284044,-0.4292064138098827
synthetic_niah_84,niah_single_1,64,14,H1,selector_07_random_reference,random_reference,1.9926731749068454,0.9888714163635944
synthetic_niah_84,niah_single_1,64,14,H2,selector_07_random_reference,random_reference,1.9655385244853125,0.9616917496122875
synthetic_niah_84,niah_single_1,64,14,H3,selector_07_random_reference,random_reference,1.9777849576606266,0.9735617349231986
synthetic_niah_84,niah_single_1,64,26,H1,selector_00_attention_only,attention_only,0.9886544177056962,-0.011386645045894853
synthetic_niah_84,niah_single_1,64,26,H2,selector_00_attention_only,attention_only,0.9438593589722253,-0.056132435019545
synthetic_niah_84,niah_single_1,64,26,H3,selector_00_attention_only,attention_only,0.960955499043575,-0.03907084371419497
synthetic_niah_84,niah_single_1,64,26,H1,selector_01_aov,aov,0.8305330384694325,-0.16971602009263648
synthetic_niah_84,niah_single_1,64,26,H2,selector_01_aov,aov,0.8748440667840874,-0.12531977638266673
synthetic_niah_84,niah_single_1,64,26,H3,selector_01_aov,aov,0.9132112830582884,-0.08694742011342438
synthetic_niah_84,niah_single_1,64,26,H1,selector_02_aor,aor,0.8851287232933565,-0.11505657204598033
synthetic_niah_84,niah_single_1,64,26,H2,selector_02_aor,aor,0.9693045170218074,-0.030749429658275405
synthetic_niah_84,niah_single_1,64,26,H3,selector_02_aor,aor,0.9358913850611128,-0.06411775183357504
synthetic_niah_84,niah_single_1,64,26,H1,selector_03_v_ridge,v_ridge,1.6823794531231586,0.6822188900412534
synthetic_niah_84,niah_single_1,64,26,H2,selector_03_v_ridge,v_ridge,1.6767532132598064,0.6765095205415607
synthetic_niah_84,niah_single_1,64,26,H3,selector_03_v_ridge,v_ridge,1.6581755905876894,0.6580876800943489
synthetic_niah_84,niah_single_1,64,26,H1,selector_04_snapkv,snapkv,1.9915326370838662,0.9920964097890187
synthetic_niah_84,niah_single_1,64,26,H2,selector_04_snapkv,snapkv,1.9416476309665809,0.9419097069112579
synthetic_niah_84,niah_single_1,64,26,H3,selector_04_snapkv,snapkv,1.9720661375992208,0.9715439871785162
synthetic_niah_84,niah_single_1,64,26,H1,selector_05_old_stale_core,old_stale_core,2.0109597962973087,1.0107997284214503
synthetic_niah_84,niah_single_1,64,26,H2,selector_05_old_stale_core,old_stale_core,1.9850520691541096,0.9841910558835483
synthetic_niah_84,niah_single_1,64,26,H3,selector_05_old_stale_core,old_stale_core,1.9911921479208787,0.991496167123213
synthetic_niah_84,niah_single_1,64,26,H1,selector_06_fresh_core,fresh_core,1.4565876881316235,0.4565704629252369
synthetic_niah_84,niah_single_1,64,26,H2,selector_06_fresh_core,fresh_core,1.5064896156365906,0.5064553848939541
synthetic_niah_84,niah_single_1,64,26,H3,selector_06_fresh_core,fresh_core,1.4855883185434826,0.4856225577957481
synthetic_niah_84,niah_single_1,64,26,H1,selector_07_random_reference,random_reference,2.01350550656245,1.0157047229874547
synthetic_niah_84,niah_single_1,64,26,H2,selector_07_random_reference,random_reference,1.9988970879535826,1.000501603060155
synthetic_niah_84,niah_single_1,64,26,H3,selector_07_random_reference,random_reference,2.009436907919889,1.0112805494881318
synthetic_niah_85,niah_single_1,48,0,H1,selector_00_attention_only,attention_only,1.9787488716792467,0.9719248609186907
synthetic_niah_85,niah_single_1,48,0,H2,selector_00_attention_only,attention_only,1.9787488716792467,0.9719248609186907
synthetic_niah_85,niah_single_1,48,0,H3,selector_00_attention_only,attention_only,1.9505342607057687,0.9431831460426753
synthetic_niah_85,niah_single_1,48,0,H1,selector_01_aov,aov,1.9842984630252118,0.9773221946335038
synthetic_niah_85,niah_single_1,48,0,H2,selector_01_aov,aov,1.9842984630252118,0.9773221946335038
synthetic_niah_85,niah_single_1,48,0,H3,selector_01_aov,aov,1.9464820711907742,0.9389512886276067
synthetic_niah_85,niah_single_1,48,0,H1,selector_02_aor,aor,1.988427921488276,0.9814925336708865
synthetic_niah_85,niah_single_1,48,0,H2,selector_02_aor,aor,1.988427921488276,0.9814925336708865
synthetic_niah_85,niah_single_1,48,0,H3,selector_02_aor,aor,1.9504499895825298,0.9429485286659716
synthetic_niah_85,niah_single_1,48,0,H1,selector_03_v_ridge,v_ridge,1.9797244378235954,0.9770463253969158
synthetic_niah_85,niah_single_1,48,0,H2,selector_03_v_ridge,v_ridge,1.9797244378235954,0.9770463253969158
synthetic_niah_85,niah_single_1,48,0,H3,selector_03_v_ridge,v_ridge,1.963457362158571,0.9611773526572354
synthetic_niah_85,niah_single_1,48,0,H1,selector_04_snapkv,snapkv,1.9771635591920065,0.972112156364752
synthetic_niah_85,niah_single_1,48,0,H2,selector_04_snapkv,snapkv,1.9771635591920065,0.972112156364752
synthetic_niah_85,niah_single_1,48,0,H3,selector_04_snapkv,snapkv,1.9541320030566642,0.9491155684786596
synthetic_niah_85,niah_single_1,48,0,H1,selector_05_old_stale_core,old_stale_core,1.9383582159303425,0.9330429127914049
synthetic_niah_85,niah_single_1,48,0,H2,selector_05_old_stale_core,old_stale_core,1.9383582159303425,0.9330429127914049
synthetic_niah_85,niah_single_1,48,0,H3,selector_05_old_stale_core,old_stale_core,1.9301640799106656,0.9256355238523712
synthetic_niah_85,niah_single_1,48,0,H1,selector_06_fresh_core,fresh_core,1.9959439571209054,0.9882334722088245
synthetic_niah_85,niah_single_1,48,0,H2,selector_06_fresh_core,fresh_core,1.9959439571209054,0.9882334722088245
synthetic_niah_85,niah_single_1,48,0,H3,selector_06_fresh_core,fresh_core,1.9368252373043784,0.9285009644064854
synthetic_niah_85,niah_single_1,48,0,H1,selector_07_random_reference,random_reference,1.9590173461028582,0.9510596230762162
synthetic_niah_85,niah_single_1,48,0,H2,selector_07_random_reference,random_reference,1.9590173461028582,0.9510596230762162
synthetic_niah_85,niah_single_1,48,0,H3,selector_07_random_reference,random_reference,1.9354136942074405,0.9274712809261444
synthetic_niah_85,niah_single_1,48,14,H1,selector_00_attention_only,attention_only,0.5486443521581585,-0.45106042707561805
synthetic_niah_85,niah_single_1,48,14,H2,selector_00_attention_only,attention_only,0.628008295252117,-0.37187774840711463
synthetic_niah_85,niah_single_1,48,14,H3,selector_00_attention_only,attention_only,0.6536236785961254,-0.3459934061817422
synthetic_niah_85,niah_single_1,48,14,H1,selector_01_aov,aov,0.525447175465542,-0.4749798174664879
synthetic_niah_85,niah_single_1,48,14,H2,selector_01_aov,aov,0.49818600352111214,-0.5023534767458802
synthetic_niah_85,niah_single_1,48,14,H3,selector_01_aov,aov,0.6230217267344486,-0.3769804557375405
synthetic_niah_85,niah_single_1,48,14,H1,selector_02_aor,aor,0.5417017272724343,-0.45865437868577824
synthetic_niah_85,niah_single_1,48,14,H2,selector_02_aor,aor,0.4879969221485222,-0.5128349062368298
synthetic_niah_85,niah_single_1,48,14,H3,selector_02_aor,aor,0.6387411854923185,-0.36141551255197635
synthetic_niah_85,niah_single_1,48,14,H1,selector_03_v_ridge,v_ridge,1.7452008400563193,0.7455129069555579
synthetic_niah_85,niah_single_1,48,14,H2,selector_03_v_ridge,v_ridge,1.7401757719270863,0.7400424956303446
synthetic_niah_85,niah_single_1,48,14,H3,selector_03_v_ridge,v_ridge,1.7555299589495856,0.755058015128379
synthetic_niah_85,niah_single_1,48,14,H1,selector_04_snapkv,snapkv,1.870988376685836,0.872165584298237
synthetic_niah_85,niah_single_1,48,14,H2,selector_04_snapkv,snapkv,1.8557312236465384,0.8565656013808537
synthetic_niah_85,niah_single_1,48,14,H3,selector_04_snapkv,snapkv,1.8626138688632534,0.8631856030074262
synthetic_niah_85,niah_single_1,48,14,H1,selector_05_old_stale_core,old_stale_core,1.9900155945399205,0.9891501913831405
synthetic_niah_85,niah_single_1,48,14,H2,selector_05_old_stale_core,old_stale_core,1.9795023753665584,0.9782896280341329
synthetic_niah_85,niah_single_1,48,14,H3,selector_05_old_stale_core,old_stale_core,1.9980669041100902,0.9985523571070766
synthetic_niah_85,niah_single_1,48,14,H1,selector_06_fresh_core,fresh_core,1.0116157023034154,0.01169938105204377
synthetic_niah_85,niah_single_1,48,14,H2,selector_06_fresh_core,fresh_core,0.9646484848337591,-0.03497203163453399
synthetic_niah_85,niah_single_1,48,14,H3,selector_06_fresh_core,fresh_core,0.9918562984654468,-0.008402234248149601
synthetic_niah_85,niah_single_1,48,14,H1,selector_07_random_reference,random_reference,1.9834773722342132,0.9828182676160219
synthetic_niah_85,niah_single_1,48,14,H2,selector_07_random_reference,random_reference,1.9851023216664592,0.9839984578505243
synthetic_niah_85,niah_single_1,48,14,H3,selector_07_random_reference,random_reference,1.9842350220989518,0.9844404679689225
synthetic_niah_85,niah_single_1,48,26,H1,selector_00_attention_only,attention_only,1.508858547047697,0.508932479269775
synthetic_niah_85,niah_single_1,48,26,H2,selector_00_attention_only,attention_only,1.4767776126898955,0.4768786146508704
synthetic_niah_85,niah_single_1,48,26,H3,selector_00_attention_only,attention_only,1.56549955492155,0.5655913106263792
synthetic_niah_85,niah_single_1,48,26,H1,selector_01_aov,aov,1.352436133560706,0.3525389773908653
synthetic_niah_85,niah_single_1,48,26,H2,selector_01_aov,aov,1.3124944635827287,0.3126453828975065
synthetic_niah_85,niah_single_1,48,26,H3,selector_01_aov,aov,1.383866451249699,0.38396395917696563
synthetic_niah_85,niah_single_1,48,26,H1,selector_02_aor,aor,1.3434486233074172,0.3435469391723828
synthetic_niah_85,niah_single_1,48,26,H2,selector_02_aor,aor,1.4403442264819968,0.4405078335608747
synthetic_niah_85,niah_single_1,48,26,H3,selector_02_aor,aor,1.4224077889668563,0.42252594661176035
synthetic_niah_85,niah_single_1,48,26,H1,selector_03_v_ridge,v_ridge,1.950455901115319,0.9504276482680045
synthetic_niah_85,niah_single_1,48,26,H2,selector_03_v_ridge,v_ridge,1.9325655752200956,0.9325434645404853
synthetic_niah_85,niah_single_1,48,26,H3,selector_03_v_ridge,v_ridge,2.0186811755534664,1.0186964644312513
synthetic_niah_85,niah_single_1,48,26,H1,selector_04_snapkv,snapkv,1.94634848395173,0.9459635811533956
synthetic_niah_85,niah_single_1,48,26,H2,selector_04_snapkv,snapkv,1.9696237662495482,0.9677831313275332
synthetic_niah_85,niah_single_1,48,26,H3,selector_04_snapkv,snapkv,1.9793030725470024,0.9731391955349719
synthetic_niah_85,niah_single_1,48,26,H1,selector_05_old_stale_core,old_stale_core,1.9977793997367919,1.0015510608898657
synthetic_niah_85,niah_single_1,48,26,H2,selector_05_old_stale_core,old_stale_core,2.0013861097185273,1.005259447103394
synthetic_niah_85,niah_single_1,48,26,H3,selector_05_old_stale_core,old_stale_core,1.9912663072558954,0.9932470444470989
synthetic_niah_85,niah_single_1,48,26,H1,selector_06_fresh_core,fresh_core,1.6914628078878657,0.6915715476505685
synthetic_niah_85,niah_single_1,48,26,H2,selector_06_fresh_core,fresh_core,1.7226779035202024,0.7228413673898109
synthetic_niah_85,niah_single_1,48,26,H3,selector_06_fresh_core,fresh_core,1.6640427601721437,0.664173898581355
synthetic_niah_85,niah_single_1,48,26,H1,selector_07_random_reference,random_reference,1.994155022393563,0.9980384412157755
synthetic_niah_85,niah_single_1,48,26,H2,selector_07_random_reference,random_reference,1.99874673772897,1.0027586498820964
synthetic_niah_85,niah_single_1,48,26,H3,selector_07_random_reference,random_reference,1.9996532677516283,1.0015815542071276
synthetic_niah_85,niah_single_1,64,0,H1,selector_00_attention_only,attention_only,1.953875609933931,0.9524526090215116
synthetic_niah_85,niah_single_1,64,0,H2,selector_00_attention_only,attention_only,1.953875609933931,0.9524526090215116
synthetic_niah_85,niah_single_1,64,0,H3,selector_00_attention_only,attention_only,1.965618164287209,0.9612301285714248
synthetic_niah_85,niah_single_1,64,0,H1,selector_01_aov,aov,1.9567534687231132,0.9546970802673295
synthetic_niah_85,niah_single_1,64,0,H2,selector_01_aov,aov,1.9567534687231132,0.9546970802673295
synthetic_niah_85,niah_single_1,64,0,H3,selector_01_aov,aov,1.9573207940177186,0.9525494988359767
synthetic_niah_85,niah_single_1,64,0,H1,selector_02_aor,aor,1.9578081051963523,0.9558028594708379
synthetic_niah_85,niah_single_1,64,0,H2,selector_02_aor,aor,1.9578081051963523,0.9558028594708379
synthetic_niah_85,niah_single_1,64,0,H3,selector_02_aor,aor,1.952945290372431,0.9482419247643434
synthetic_niah_85,niah_single_1,64,0,H1,selector_03_v_ridge,v_ridge,1.9495258150965695,0.9439836153827293
synthetic_niah_85,niah_single_1,64,0,H2,selector_03_v_ridge,v_ridge,1.9495258150965695,0.9439836153827293
synthetic_niah_85,niah_single_1,64,0,H3,selector_03_v_ridge,v_ridge,1.9393090334808798,0.9287150639255136
